strategy,Random (ts = 0.20),Random (ts = 0.20),CV (n = 5),CV (n = 5),Time (ts = 0.20),Time (ts = 0.20),Time-U (ts = 0.20),Time-U (ts = 0.20)
metric,rmse,time,rmse,time,rmse,time,rmse,time
0,1.2958424120699268,3.2592153000005055,1.2939773620304549,14.687097199999698,1.2931191220107099,4.524304099999426,1.293807105574873,4.233384600000136
1,1.3268812441230908,5.2360742000000755,1.3257282649887256,13.869348300000638,1.3249614103457903,3.0505837999990035,1.3248498996881013,3.2571177999998326
2,1.345347623223316,4.836477200000445,1.3450601724224809,15.822131099999751,1.3447032637688563,4.7814383000004455,1.3456704433189441,5.048532500000874
3,1.4271629068444713,4.963393500000166,1.4248279580598846,22.50495679999949,1.4253376359252914,5.226290700000391,1.4252316388720374,4.92773490000036
4,1.498625556397865,6.964406200000667,1.4945562103700436,21.59612240000024,1.4940541497215076,5.902075399999376,1.4942380760894962,5.862166999999317
